ArtikelNr,T24ID,Price,Cheapest,Error
150003820,314908,55.89,49.35,0
150003840,226303,62.49,62.49,0
150003850,146306,72.9,72.9,0
150003880,276176,64.93,64.95,0
150003900,314909,62.16,62.16,0
150003910,117512,57.99,56,0
150003920,117464,63.22,63.24,0
150003930,141055,64.88,61.73,0
150003940,130090,60.63,59.44,0
150003950,116266,73.25,73.25,0
150003960,117696,50.88,50.88,0
150003970,146287,64.78,61.25,0
150003980,210102,78.43,78.45,0
150003990,210105,66.43,66.43,0
150004000,275716,62.12,62.14,0
150004100,210137,68.98,69,0
150004180,146307,57.46,57.44,0
150004240,129700,61.3,61.3,0
150004400,130088,60.85,58.01,0
150004410,129784,75.53,67.61,0
150004420,185694,70.36,70.36,0
150004430,315751,73.01,73.03,0
150004450,130089,59.81,59.81,0
150004460,168233,77.01,75.2,0
150004480,141052,64.93,64.95,0
150004490,156812,70.88,63.02,0
150004500,126632,63.42,63.4,0
150004530,109565,81.39,76.83,0
150004540,156605,68.8,68.8,0
150004550,141067,90.1,90.1,0
150004590,119025,86.28,81.92,0
150004660,139828,73.2,73.2,0
150004670,127180,86.59,86.59,0
150004730,144774,57.87,57.87,0
150004740,117289,66.18,60.5,0
150004760,116273,53.68,53.66,0
150004770,126767,73.58,73.6,0
150004780,119293,79.98,73.58,0
150004790,126926,64.95,64.95,0
150004800,121426,56.98,52.9,0
150004810,110138,71.46,64.48,0
150004860,144775,50.48,50.48,0
150004870,116290,58.49,58.49,0
150004880,126925,64.49,64.49,0
150004890,126924,60.63,60.65,0
150004900,116210,67.03,62.49,0
150004920,129209,70.43,70.45,0
150005020,127511,25.09,25.09,0
150005070,114087,43.95,43.95,0
150090015,304555,-0.98,0,1
150090019,210103,48.69,48.69,0
150090020,210141,62.92,62.9,0
150090023,210138,69.85,69.85,0
150090025,351876,71.49,71.49,0
150090026,205267,78.5,78.5,0
150090030,210132,86.25,86.25,0
150090031,318715,104.72,104.7,0
150090033,116270,93.78,89.33,0
150090039,116269,73.18,64.82,0
150090046,166068,50.6,50.62,0
150090059,278155,54.95,54.95,0
150090068,126633,83.81,74.59,0
150090071,128539,77.12,77.12,0
150090075,141054,73.88,67.44,0
150090122,367968,30.73,30.75,0
152090001,146124,48.98,49,0
152090003,344488,-0.98,0,1
154000820,62034,29.71,16.9,0
154001630,62026,49.21,45.06,0
154001740,62061,42.05,40.26,0
154002580,403435,42.98,37.3,0
154003260,286785,40.51,38.8,0
154003340,284432,64.47,47.5,0
154003760,318629,64.96,64.42,0
154003930,320996,61.83,53.11,0
154090010,380492,-0.98,0,1
158000050,57443,29.82,29.84,0
158000070,57444,45.5,45.52,0
158000240,57453,40.73,40.75,0
158000790,165474,-0.98,0,1
158000810,165720,e,e,1
158000820,165475,-0.98,88.76,1
158000840,277529,71.47,71.49,0
158000890,165481,51.46,51.48,0
158000900,165482,83.33,80.4,0
158000940,57473,30.98,31,0
158000960,57475,30.53,26,0
158000990,57476,46.08,46.1,0
158001090,57477,69.14,69.16,0
158001120,164225,-0.98,0,1
158001150,164089,118.93,118.95,0
158001200,164090,136.49,136.51,0
158001300,401311,43.06,43.08,0
158001330,401313,29.15,29.17,0
158001340,401314,48.67,48.69,0
158001350,401315,32.4,32.42,0
158001580,401353,45.48,45.5,0
158002010,57434,-0.98,66.95,1
158002060,57323,40.2,40.22,0
158002070,57324,e,e,1
158002100,57351,28.48,28.5,0
158002110,57352,29.82,29.84,0
158002150,57354,42.13,42.15,0
158002190,57454,43.76,43.78,0
158002220,57465,41.07,33,0
158002270,57458,55.56,55.58,0
158002290,57459,61.76,61.78,0
158002300,57460,64.16,64.18,0
158002460,57435,62.81,62.83,0
158002480,57467,52.47,52.49,0
158002500,57469,54.98,55,0
158002580,57463,52.64,52.66,0
158090043,401364,-0.98,159.9,1
158090044,401350,-0.98,48.23,1
158090099,57407,51.54,49,0
158090104,57471,67.98,68,0
158090105,165487,53.03,53.05,0
158090110,165489,62.73,62.75,0
158090112,165490,56.73,56.75,0
158090113,165491,73.41,73.43,0
158090127,163427,-0.98,52.01,1
158090155,401337,46.92,46.94,0
158090174,197507,48.1,48.12,0
158090179,219745,e,e,1
158090181,197495,48.1,48.12,0
158090183,209680,47.98,48,0
158090184,197630,56.16,56.18,0
158090186,197621,42.75,42.77,0
158090188,197625,53.22,53.24,0
158090189,197623,55.07,55.09,0
158090190,190990,53.23,53.25,0
158090197,197582,36.61,36.63,0
158090198,197580,55.41,55.43,0
158090200,186205,51.04,51.06,0
158090201,197628,56.33,56.35,0
158090291,401385,82.82,82.84,0
158090294,401378,56.92,56.94,0
158090306,401372,49.93,49.95,0
158090308,401366,50.62,50.64,0
158090309,401336,46.58,46.6,0
158090336,314263,70.28,55,0
158090338,215925,45.49,45.51,0
158090339,215198,51.21,51.23,0
158090340,215926,56.5,56.52,0
158090341,247646,-0.98,40,1
158090342,230357,46.41,46.43,0
158090343,215181,e,e,1
158090344,215840,52.23,52.25,0
158090346,279854,-0.98,52.43,1
158090347,247930,51.88,51.9,0
158090351,215178,59.17,59.19,0
158090352,247647,54.48,54.5,0
158090358,197573,56.25,56.27,0
158090360,215839,63.98,64,0
158090361,220124,60.87,60.89,0
158090362,197606,63.31,63.33,0
158090363,215838,65.38,65.4,0
158090364,205672,-0.98,57.5,1
158090365,247276,75.51,75.53,0
158090366,215197,78.2,78.22,0
158090367,197575,72.94,72.96,0
158090368,197607,77.03,77.05,0
158090410,306716,-0.98,63.78,1
158090414,247270,-0.98,56.87,1
158090417,231940,-0.98,90.43,1
158090418,279854,-0.98,52.43,1
158090448,247272,-0.98,53.42,1
158090461,247932,36.43,36.45,0
158090480,165483,90.64,90.66,0
158090584,285935,-0.98,34.3,1
158090586,285937,36.28,36.3,0
158090587,285938,36.28,36.3,0
158090589,327255,41.97,41.99,0
158090590,286084,-0.98,39,1
158090591,286085,36.61,36.63,0
158090592,287110,39.34,39.36,0
158090593,306708,-0.98,39.8,1
158090595,285939,41.78,41.8,0
158090596,286086,-0.98,47.2,1
158090597,327257,45.69,45.71,0
158090598,327258,46.11,46.13,0
158090599,306711,-0.98,44.95,1
158090600,293056,66.41,46.5,0
158090601,293211,59.9,59.92,0
158090602,327259,64.91,64.93,0
158090604,306712,50.42,50.44,0
158090605,293063,64.98,65,0
158090612,311562,40.01,40.03,0
158090613,311602,50.37,50.39,0
158090614,285973,35.81,35.83,0
158090615,306867,39.67,39.69,0
158090616,306889,37.82,37.84,0
158090617,285972,27.98,28,0
158090618,306862,31.73,31.75,0
158090619,306863,34.29,34.31,0
158090620,311011,42.94,42.96,0
158090621,313453,38.92,38.94,0
158090622,306714,31.05,31.07,0
158090623,306571,32.99,33.01,0
158090624,311010,34.33,34.35,0
158090625,313454,35.09,35.11,0
158090626,309183,32.99,33.01,0
158090627,311012,34.25,32,0
158090628,306567,37.11,37.13,0
158090629,306569,39.29,39.31,0
158090630,306864,35.17,35.19,0
158090631,366967,45.6,45.62,0
158090632,311587,-0.98,41.11,1
158090633,311599,48.71,48.73,0
158090634,328525,39.29,39.31,0
158090635,320633,38.97,38.99,0
158090640,315159,49.55,49.57,0
158090641,314099,51.35,51.37,0
158090642,328953,e,e,1
158090643,315160,-0.98,63.67,1
158090646,317640,e,e,1
158090679,330652,-0.98,32.93,1
158090680,331373,-0.98,36.29,1
158090681,328795,44.18,44.2,0
158090686,328794,45.07,45.09,0
158090688,370385,51.54,51.56,0
158090695,379182,55.58,55.6,0
158090697,368135,58.53,58.55,0
158090699,361241,52.22,52.24,0
158090706,328506,53.9,53.92,0
158090707,371345,61.21,61.23,0
158090709,371339,64.23,64.25,0
158090711,371347,85.17,85.19,0
158090712,371337,e,e,1
158090714,337050,75.01,75.03,0
158090715,329829,-0.98,46.5,1
158090718,328765,53.22,53.24,0
158090724,339672,55.16,55.18,0
158090726,331019,-0.98,65,1
158090729,328500,72.77,72.79,0
158090769,368132,59.86,59.88,0
158090783,369791,31.84,31.86,0
158090784,391436,63.91,63.93,0
158090786,371354,68.11,68.13,0
158090787,371346,81.39,81.41,0
158090788,371343,78.87,78.89,0
158090789,371340,80.63,80.65,0
158090790,371355,-0.98,69.58,1
158090791,371342,81.73,81.75,0
158090792,371941,e,e,1
158090793,337052,92.57,92.59,0
158090794,371358,-0.98,84.63,1
158090796,371942,108.12,108.14,0
158090799,368138,64.33,64.35,0
158090806,387856,69.03,69.05,0
158090807,387848,66.97,66.99,0
158090808,393429,83.58,83.6,0
158090809,387847,56.37,56.39,0
158090810,387851,63.65,63.67,0
158090814,387845,58.27,58.29,0
158090820,389078,28.48,28.5,0
158090821,389082,29.32,29.34,0
158090824,57443,29.82,29.84,0
158090825,389086,31.08,31.1,0
158090826,57326,31.76,31.78,0
158090833,389102,44.01,44.03,0
158090834,393360,77.56,77.58,0
158090835,389997,49.95,49.97,0
158090836,389999,50.28,50.3,0
158090837,389996,58.1,58.12,0
158090838,393362,58.3,58.32,0
158090839,390000,54.65,54.67,0
158090840,393363,57.54,57.56,0
158090841,393364,64.1,64.12,0
158090842,393365,65.16,65.18,0
158090843,393367,71.63,71.65,0
158090844,393372,67.51,67.53,0
158090845,393374,74.79,74.81,0
158090846,393375,74.24,74.26,0
158090847,393376,75.71,75.73,0
158090848,393377,72.05,72.07,0
158090850,393400,85.46,85.48,0
158090851,389956,36.36,36.38,0
158090853,389103,39.89,39.91,0
158090854,389957,37.82,37.84,0
158090855,389962,41.57,41.59,0
158090856,389963,44.82,44.84,0
158090857,389959,44.65,44.67,0
158090858,387842,45.66,45.68,0
158090859,388086,47.17,47.19,0
158090860,387835,52.47,52.49,0
158090861,387834,51.79,51.81,0
158090862,388087,55.07,55.09,0
158090863,389966,-0.98,52.34,1
158090864,389967,68.03,68.05,0
158090865,388090,54.4,54.42,0
158090867,389965,47.68,47.7,0
158090868,387857,55.91,55.93,0
158090870,389964,62.31,62.33,0
158090871,389960,51.46,51.48,0
158090872,388091,53.9,53.92,0
158090874,389958,46.16,46.18,0
158090875,389968,56.5,56.52,0
158090878,389969,61.29,61.31,0
158090879,389970,54.57,54.59,0
158090880,389971,57.59,57.61,0
158090881,389976,53.64,53.66,0
158090882,389981,76.27,76.29,0
158090883,389988,105.47,105.49,0
158090884,389987,99.55,99.57,0
158090889,389978,58.69,58.71,0
158090890,389980,62.38,62.4,0
158090891,389983,62.55,62.57,0
158090892,389977,59.11,59.13,0
158090893,389984,67.39,67.41,0
158090894,389975,58.18,58.2,0
158090895,389973,50.62,50.64,0
158090896,389979,61.46,61.48,0
158090897,393432,39.76,39.78,0
158090899,393435,42.87,42.89,0
158090900,387852,49.1,49.12,0
158090901,393436,52.59,52.61,0
158090902,393437,55.36,55.38,0
158090903,393438,56.79,56.81,0
158090904,393439,-0.98,51.34,1
158090907,393440,e,e,1
158090908,393441,59.81,59.83,0
158090909,393443,70.71,70.73,0
158090938,389974,53.39,53.41,0
158190000,131840,240.01,223,0
158190001,112163,279.02,279,0
158190014,114174,323.98,309,0
158190015,182577,303.98,289,0
158190017,146913,231.51,231.53,0
158190027,176919,159.02,159,0
158190028,276832,172.02,172,0
158190029,264347,123.18,113.9,0
158190033,239556,-0.98,0,1
158190037,265145,196.02,196,0
158190045,138800,254.83,254.85,0
158190046,140030,234.93,218.9,0
158190048,258859,89.16,89.18,0
158190049,145141,94.38,88,0
158190051,123869,99.32,99.3,0
158190053,126952,99.02,98.8,0
158190055,264346,127.98,119,0
158190059,244147,229.02,229,0
158190071,143112,188.98,140,0
158190072,292162,167.02,167,0
158190073,138799,185.02,185,0
158190089,334367,-0.98,0,1
158190090,334368,212.98,213,0
158190092,334369,-0.98,0,1
164090002,283648,122.88,122.9,0
166600090,208983,-0.98,0,1
167000540,30552,55.34,52.5,0
167000560,30550,42.48,41.7,0
167000770,320361,47.87,47.89,0
167000790,315872,45.68,45.13,0
167000800,315058,60.83,59.35,0
167001410,28711,56.78,56.26,0
167001730,30561,70.63,68.12,0
167001740,30538,35.12,32.99,0
167001750,30539,32.47,32.04,0
167001760,30541,49.41,48.75,0
167001770,30542,38.4,36.57,0
167001780,30543,38.97,37.7,0
167001790,30544,40,38.68,0
167001830,30551,51.98,49.15,0
167002410,31780,41.5,39.8,0
167002420,31781,56.38,52.7,0
167002430,31782,56.05,55.24,0
167002440,31783,46.74,44.99,0
167002500,34058,26.28,22.9,0
167003020,36147,62.11,60.07,0
167003030,36148,65.23,64.18,0
167003080,36153,55.27,27.56,0
167003090,36154,74.39,71.94,0
167003670,38573,50.03,47.85,0
167003680,38574,49.4,47.69,0
167003690,38575,53.08,51.98,0
167003700,38576,56.78,54.41,0
167003710,38577,58.28,56.97,0
167003750,41118,46.93,45.25,0
167004230,315874,56.49,54.62,0
167004240,40919,70.93,54.49,0
167004250,320362,62.16,59.25,0
167004260,315876,66.98,64.95,0
167004280,317693,53.68,52.92,0
167004290,319149,58.35,56.48,0
167004300,40924,42.08,41,0
167004310,40917,62.69,61.83,0
167004370,40930,97.1,83.66,0
167004910,43234,55.68,53.5,0
167004950,47682,46.67,46,0
167005240,316599,46.52,46.48,0
167005250,45154,62.97,46.8,0
167005290,45188,69.94,69.93,0
167005350,315866,44.12,44.09,0
167005460,45206,33.77,33.79,0
167005510,320363,36.54,34.54,0
167005550,45212,44.17,43.53,0
167005560,45213,42.98,42.07,0
167005570,45214,47.18,46.64,0
167005580,45215,62.06,61.15,0
167005590,45216,62.98,62,0
167005600,45217,56.68,55.5,0
167005610,45218,63.83,63.85,0
167005620,45219,71.78,63.95,0
167005630,45220,61.08,59.96,0
167005670,45189,76.55,74.13,0
167006120,47681,36.01,34.14,0
167006130,47683,66.48,63.2,0
167006150,49078,-0.98,27,1
167006210,49083,43.21,37.88,0
167006290,49090,49.72,49.03,0
167006300,49931,58.75,58.09,0
167006310,49091,75.91,74,0
167006320,49092,85.38,82.61,0
167006350,49065,52.13,44.95,0
167006360,49066,74.93,69.98,0
167006370,49072,58.52,58.5,0
167006380,49073,68,68,0
167006400,49075,69.37,62.73,0
167006420,55269,76.07,69.76,0
167006450,49069,67.68,63.8,0
167007030,178752,52.68,52.7,0
167007190,110649,37.95,37.95,0
167007220,114088,54.55,51.16,0
167007240,109571,48.88,48.9,0
167007250,109572,48.99,48.99,0
167007260,109573,60.18,55.5,0
167007270,171489,63.08,59.9,0
167007280,171490,68.36,68.36,0
167007380,243214,53.18,50.99,0
167007690,57593,-0.98,57.1,1
167007760,57600,51.88,51.36,0
167007780,57585,45.8,45.25,0
167007790,57586,78.73,70.74,0
167007800,57587,71.11,70.24,0
167007810,57603,63.18,62.09,0
167007820,57602,59.53,58.79,0
167007830,57604,73.98,69.95,0
167007840,57605,50.18,49.02,0
167007850,57606,77.73,76.65,0
167007860,57607,59.18,57.34,0
167007870,57608,63.24,60.69,0
167007880,57609,72.39,70.39,0
167007900,57610,57.58,53.49,0
167007910,57611,69.45,67.39,0
167007920,57615,58.85,58.41,0
167007930,57612,67.38,64.9,0
167007940,57613,73.98,72.25,0
167007950,57614,85.44,84.39,0
167007960,57616,68.88,59.3,0
167007970,57617,87.98,86.5,0
167007990,57619,82.48,72.1,0
167008000,57621,102.86,99.25,0
167008010,57622,76.14,72.19,0
167008020,57601,66.66,65.84,0
167008090,139334,56.28,52.06,0
167008100,157420,49.28,49.3,0
167008110,220776,59.43,59.45,0
167008130,157868,64.43,64.45,0
167008150,142107,58.72,58.7,0
167008160,139336,60.01,59.16,0
167008170,154276,71.1,67.96,0
167008180,129612,58.93,58.95,0
167008210,116288,76.86,72.66,0
167008230,164822,53.95,53.95,0
167008240,257080,57.76,51.85,0
167008250,171493,56.83,52.95,0
167008260,191618,55,55,0
167008280,190762,44.37,44.35,0
167008290,139335,66.53,66.55,0
167008330,160181,57.74,57.76,0
167008340,139333,56.63,56.65,0
167008350,171494,61.39,56.95,0
167008360,128621,67.24,66.28,0
167008380,168232,70.6,68.13,0
167008410,189540,92.78,90.49,0
167008420,126915,75.02,75,0
167008450,117468,80.72,77.44,0
167008470,171496,74.08,74.1,0
167008480,116211,75.58,58.61,0
167008500,171497,78.78,73.45,0
167008510,155027,88.11,74.78,0
167008540,137338,86.98,80.87,0
167008560,171498,79.18,79.2,0
167008570,116274,90.27,64.68,0
167008590,171499,86.48,80.9,0
167008600,220823,96.71,96.73,0
167008610,129603,76.36,76.36,0
167008620,176339,81.28,61.04,0
167008640,155033,96.98,92.95,0
167008670,155034,110.87,110.85,0
167008680,127178,105.98,94.08,0
167008690,126928,88.2,88.2,0
167008710,188560,113.52,113.5,0
167008720,221022,113.98,113.67,0
167008740,188563,107.22,107.2,0
167008750,188561,126.02,126,0
167008800,143495,47.52,47.5,0
167010410,135328,32,32,0
167010430,135329,35.81,32.5,0
167010480,153129,31.4,31.4,0
167011070,198113,43.48,40.4,0
167011080,201534,46.57,42.5,0
167011100,191285,43.34,43.36,0
167011110,191319,49.98,50,0
167011120,206478,46.24,42.4,0
167011140,190533,49.93,49.95,0
167011150,145204,44.98,45,0
167011160,194220,37.28,35,0
167011170,114771,35.98,33.6,0
167011180,201573,45.91,42.9,0
167011190,192455,41.78,38.7,0
167011260,133611,30.73,27.5,0
167011280,147952,39.97,37.5,0
167011310,191305,53.4,49.8,0
167011320,133612,48.88,44.2,0
167011350,147244,45.82,35,0
167011360,282934,224.84,224.86,0
167011390,147240,28.98,25.4,0
167011410,289064,43.1,43.12,0
167011440,127279,49.88,48.75,0
167011470,124228,45.73,40.95,0
167011500,124227,46.98,45.4,0
167011570,139511,34.07,29.4,0
167011590,116422,36.88,33.45,0
167011610,139512,34.48,29.17,0
167011830,141384,86.56,86.4,0
167090012,58430,57.39,44.35,0
167090034,60602,69,54.93,0
167090035,304236,72.47,70.67,0
167090036,309479,73.29,71.45,0
167090061,63632,49.76,48.96,0
167090077,243908,52.08,49.7,0
167090085,204565,45.41,45.41,0
167090108,303406,39.14,35.63,0
167090109,303413,33.07,32.67,0
167090111,303421,26.05,24.14,0
167090114,303428,38.38,33.38,0
167090115,303429,-0.98,32.35,1
167090118,245144,36.41,32.3,0
167090121,303441,-0.98,0,1
167090123,303444,32.3,31.42,0
167090124,303448,42.53,40.96,0
167090126,303455,25.83,25.34,0
167090129,401988,31.68,28.1,0
167090130,303467,30.71,28.84,0
167090134,401999,31.31,30.54,0
167090135,303711,33.4,31.51,0
167090140,303728,42.48,38.48,0
167090145,303746,31.12,28.25,0
167090146,402001,35.88,35.88,0
167090147,402026,48.13,45.88,0
167090149,303759,32.98,29.93,0
167090151,303770,35.25,33.15,0
167090152,303772,39.85,38.92,0
167090153,303774,29.15,29.13,0
167090154,303776,-0.98,36.1,1
167090155,402020,39.27,33,0
167090156,402022,68.78,68.79,0
167090158,303779,40.88,36.89,0
167090162,402046,54.85,52.6,0
167090168,303798,35.15,34.64,0
167090169,303799,-0.98,0,1
167090171,402030,43.17,35.4,0
167090178,402042,50.14,50.16,0
167090194,409775,84.32,83.31,0
167090198,409770,57.63,56.99,0
167090199,409771,74.8,65.68,0
167090200,409772,72.73,70.79,0
167090201,409773,87.56,86.27,0
167090207,229822,103.97,102.77,0
167090210,238243,93.48,85.33,0
167090211,238234,109.98,96.26,0
167090212,198892,99.38,82.1,0
167090215,243249,45.12,43.17,0
167090217,243039,60.11,49.3,0
167090227,241263,66.73,66.75,0
167090316,402045,47.18,47.19,0
167090323,217994,77.53,76.33,0
167090330,268377,32.16,32.16,0
167090338,311880,58.15,57.31,0
167090347,242272,85.84,84.93,0
167090351,270822,42.83,41.58,0
167090353,276807,59.76,59,0
167090358,270658,87.27,81.3,0
167090359,278501,85.08,82.01,0
167090361,281198,61.43,58.24,0
167090362,278500,62.89,59.07,0
167090363,278323,72.13,71.24,0
167090364,278940,75.65,71.9,0
167090365,279313,74.49,71.75,0
167090366,278499,74.98,74,0
167090367,278497,79.36,78.64,0
167090368,279818,82.6,78.6,0
167090376,162390,66.62,66.64,0
167090379,266067,43.95,41.85,0
167090383,277884,94.08,86.8,0
167090384,277883,106.28,96.1,0
167090438,311297,74.48,73.4,0
167090440,311424,72.16,70.88,0
167090446,311799,112.72,111.75,0
167090461,303409,32.57,31.7,0
167090476,283562,27.38,26.3,0
167090477,283563,36.18,28.6,0
167090482,283567,29.59,28.55,0
167090486,283570,33.19,32,0
167090488,283571,36.7,35.65,0
167090489,283572,32.58,30.95,0
167090490,283573,35.78,35.25,0
167090491,323750,36,36,0
167090492,281429,65.26,51.16,0
167090493,283198,31.85,30.97,0
167090495,283578,53.84,39.81,0
167090496,283579,39.76,39.78,0
167090497,283581,48.27,46.49,0
167090498,283582,54.97,54.1,0
167090501,283585,82.11,78.59,0
167090502,295201,71.72,69.85,0
167090503,294947,68.21,66.34,0
167090504,294948,69.91,67.9,0
167090505,294949,46.01,44.99,0
167090506,294952,58.56,56.5,0
167090507,295202,60.48,60.45,0
167090508,314783,78.1,64.79,0
167090509,295203,59.36,57.42,0
167090510,295206,59.98,58.33,0
167090511,313381,57.88,56.12,0
167090512,313918,68.18,66.93,0
167090513,310350,83.6,83.35,0
167090514,318124,66.22,63.82,0
167090515,315650,69.06,66.22,0
167090516,321378,60.88,58.75,0
167090517,320199,80.33,76.9,0
167090518,295208,85.45,81.48,0
167090523,287663,41.13,39.92,0
167090524,288234,43.18,40.18,0
167090528,313171,52.42,49.08,0
167090531,309499,45.58,44.54,0
167090533,313271,60.08,56.96,0
167090534,328651,71.74,67.5,0
167090536,306519,60.19,55.93,0
167090537,306231,58.13,56.6,0
167090538,315392,80.27,74.4,0
167090540,314917,71.18,68.49,0
167090541,313328,80.7,77.43,0
167090553,315061,100.23,87.1,0
167090554,319146,92.48,85.68,0
167090555,331000,104.78,104.79,0
167090561,356185,100.36,98.99,0
167090566,314758,134.18,130.15,0
167090570,311797,98.32,96.88,0
167090572,311803,107.36,105.78,0
167090574,288314,52.67,51.79,0
167090575,286698,49.25,37.8,0
167090587,299422,23.3,20.47,0
167090600,206297,129.93,120.49,0
167090601,206298,124.52,124.5,0
